tx_id,user_id,date,region,merchant,amount,label
200510,U2339,2024-01-01,West,StoreB,44.19,0
200511,U2384,2024-01-01,West,RideShare,111.43,0
200512,U2319,2024-01-01,East,OnlineShop,81.23,0
200513,U2011,2024-01-01,West,Pharmacy,75.19,0
200514,U2116,2024-01-01,East,Electronics,62.75,0
200515,U2243,2024-01-01,South,Grocery,120.05,0
200516,U2076,2024-01-01,North,CafeX,70.66,0
200517,U2036,2024-01-01,South,StoreB,506.23,0
200518,U2151,2024-01-01,West,StoreA,128.76,0
200519,U2064,2024-01-01,East,Grocery,5,0
200520,U2166,2024-01-01,West,Grocery,59.63,0
200521,U2489,2024-01-01,East,Electronics,69.25,0
200522,U2027,2024-01-01,South,Grocery,55.76,0
200523,U2304,2024-01-01,North,TravelCo,12.61,0
200524,U2469,2024-01-01,South,Pharmacy,5,0
200525,U2322,2024-01-01,North,StoreA,52.4,0
200526,U2157,2024-01-01,South,CafeX,5,0
200527,U2012,2024-01-01,West,Electronics,15.49,0
200528,U2141,2024-01-01,North,Pharmacy,49.03,0
200529,U2216,2024-01-01,South,StoreA,110.8,0
200530,U2321,2024-01-01,North,RideShare,8.11,0
200531,U2286,2024-01-01,West,RideShare,50.7,0
200532,U2228,2024-01-01,North,CafeX,83.86,0
200533,U2147,2024-01-01,South,OnlineShop,5,0
200534,U2494,2024-01-01,North,CafeX,130.18,0
200535,U2309,2024-01-01,East,TravelCo,143.49,0
200536,U2207,2024-01-01,North,RideShare,127.61,0
200537,U2486,2024-01-01,North,Pharmacy,32.89,0
200538,U2302,2024-01-01,East,Pharmacy,159.09,0
200539,U2347,2024-01-01,South,OnlineShop,108.34,0
200540,U2437,2024-01-01,North,OnlineShop,90.51,0
200541,U2192,2024-01-01,East,StoreA,31.16,0
200542,U2142,2024-01-01,South,RideShare,80.31,0
200543,U2357,2024-01-01,West,CafeX,5,0
200544,U2295,2024-01-01,North,StoreB,123.03,0
200545,U2378,2024-01-01,East,CafeX,144.77,0
200546,U2054,2024-01-01,West,Electronics,540.78,1
200547,U2142,2024-01-01,South,Grocery,19.9,0
200548,U2000,2024-01-01,North,StoreA,175.52,0
200549,U2338,2024-01-01,West,Electronics,210.01,0
200550,U2467,2024-01-01,West,StoreA,528.89,1
200551,U2029,2024-01-01,North,TravelCo,70.38,0
200552,U2206,2024-01-01,South,StoreB,102.81,0
200553,U2345,2024-01-01,East,OnlineShop,24.67,0
200554,U2387,2024-01-01,West,Pharmacy,75.67,0
200555,U2126,2024-01-01,East,TravelCo,39.13,0
200556,U2186,2024-01-01,North,Electronics,60.33,0
200557,U2269,2024-01-01,South,RideShare,73.4,0
200558,U2286,2024-01-01,West,RideShare,142.63,0
200559,U2305,2024-01-01,South,Grocery,37.0,0
200560,U2108,2024-01-01,West,RideShare,159.91,0
200561,U2001,2024-01-01,West,CafeX,15.46,0
200562,U2356,2024-01-01,West,Electronics,122.31,0
200563,U2387,2024-01-01,South,CafeX,80.43,0
200564,U2398,2024-01-01,West,OnlineShop,138.24,0
200565,U2197,2024-01-01,West,OnlineShop,85.45,0
200566,U2332,2024-01-01,North,TravelCo,6.84,0
200567,U2157,2024-01-01,North,Pharmacy,24.99,0
200568,U2266,2024-01-01,North,StoreB,87.37,0
200569,U2451,2024-01-01,East,Electronics,101.77,0
200570,U2484,2024-01-01,South,Pharmacy,38.73,0
200571,U2355,2024-01-01,North,StoreB,138.7,0
200572,U2232,2024-01-01,West,Electronics,53.93,0
200573,U2053,2024-01-01,North,TravelCo,117.84,0
200574,U2476,2024-01-01,West,TravelCo,80.87,0
200575,U2009,2024-01-01,North,Grocery,32.69,0
200576,U2381,2024-01-01,East,StoreB,78.97,0
200577,U2419,2024-01-01,North,TravelCo,56.26,0
200578,U2142,2024-01-01,South,OnlineShop,78.99,0
200579,U2225,2024-01-01,North,StoreB,49.46,0
200580,U2289,2024-01-01,East,RideShare,62.71,0
200581,U2381,2024-01-01,North,Electronics,136.75,0
200582,U2246,2024-01-01,South,Electronics,95.55,0
200583,U2038,2024-01-01,East,TravelCo,5,0
200584,U2383,2024-01-01,East,RideShare,113.36,0
200585,U2287,2024-01-01,East,CafeX,126.21,0
200586,U2177,2024-01-01,East,StoreA,85.62,0
200587,U2246,2024-01-01,West,OnlineShop,53.16,0
200588,U2379,2024-01-01,South,RideShare,5,0
200589,U2175,2024-01-01,East,CafeX,40.15,0
200590,U2345,2024-01-01,North,TravelCo,89.73,0
200591,U2446,2024-01-01,East,Grocery,49.94,0
200592,U2372,2024-01-01,West,Electronics,16.4,0
200593,U2480,2024-01-01,West,TravelCo,112.33,0
200594,U2150,2024-01-01,West,RideShare,131.85,0
200595,U2158,2024-01-01,South,Pharmacy,43.78,0
200596,U2138,2024-01-01,West,CafeX,147.96,0
200597,U2042,2024-01-01,North,OnlineShop,157.32,0
200598,U2061,2024-01-01,West,StoreA,53.04,0
200599,U2493,2024-01-01,South,Electronics,91.64,0
200600,U2295,2024-01-01,West,CafeX,155.81,0
200601,U2301,2024-01-01,West,RideShare,86.41,0
200602,U2221,2024-01-01,East,Pharmacy,70.66,0
200603,U2220,2024-01-01,North,Grocery,75.59,0
200604,U2390,2024-01-01,North,Pharmacy,200.31,0
200605,U2076,2024-01-01,North,StoreB,22.31,0
200606,U2283,2024-01-01,East,CafeX,96.74,0
200607,U2223,2024-01-02,South,StoreB,74.35,0
200608,U2245,2024-01-02,East,Electronics,66.28,0
200609,U2432,2024-01-02,East,Grocery,5.8,0
200610,U2077,2024-01-02,West,Electronics,99.37,0
200611,U2384,2024-01-02,West,StoreA,24.59,0
200612,U2376,2024-01-02,North,RideShare,65.45,0
200613,U2362,2024-01-02,North,StoreA,149.09,0
200614,U2484,2024-01-02,East,StoreA,38.35,0
200615,U2252,2024-01-02,East,Grocery,51.16,0
200616,U2213,2024-01-02,East,StoreA,90.99,0
200617,U2382,2024-01-02,South,Electronics,141.26,0
200618,U2235,2024-01-02,West,Pharmacy,24.28,0
200619,U2430,2024-01-02,East,OnlineShop,5,0
200620,U2370,2024-01-02,South,Grocery,32.29,0
200621,U2315,2024-01-02,North,StoreA,150.6,0
200622,U2448,2024-01-02,West,TravelCo,77.62,0
200623,U2012,2024-01-02,North,StoreB,65.24,0
200624,U2125,2024-01-02,South,Pharmacy,84.83,0
200625,U2285,2024-01-02,West,StoreA,117.92,0
200626,U2440,2024-01-02,South,RideShare,41.26,0
200627,U2429,2024-01-02,East,StoreB,194.19,0
200628,U2252,2024-01-02,West,TravelCo,78.11,0
200629,U2358,2024-01-02,East,StoreB,165.74,0
200630,U2205,2024-01-02,South,RideShare,40.35,0
200631,U2446,2024-01-02,West,TravelCo,22.32,0
200632,U2421,2024-01-02,North,TravelCo,69.4,0
200633,U2161,2024-01-02,West,RideShare,101.44,0
200634,U2311,2024-01-02,South,CafeX,61.13,0
200635,U2178,2024-01-02,West,CafeX,773.15,0
200636,U2007,2024-01-02,North,Grocery,112.84,0
200637,U2022,2024-01-02,West,RideShare,61.86,0
200638,U2264,2024-01-02,East,Grocery,5,0
200639,U2382,2024-01-02,West,CafeX,5,0
200640,U2034,2024-01-02,North,RideShare,5,0
200641,U2064,2024-01-02,North,Electronics,114.04,0
200642,U2058,2024-01-02,South,RideShare,16.08,0
200643,U2192,2024-01-02,South,Electronics,117.15,0
200644,U2029,2024-01-02,North,OnlineShop,31.65,0
200645,U2252,2024-01-02,North,Grocery,132.75,0
200646,U2221,2024-01-02,West,TravelCo,34.45,0
200647,U2221,2024-01-02,North,RideShare,46.57,0
200648,U2130,2024-01-02,North,OnlineShop,79.11,0
200649,U2389,2024-01-02,South,TravelCo,78.96,0
200650,U2104,2024-01-02,East,RideShare,132.52,0
200651,U2125,2024-01-02,North,CafeX,124.62,0
200652,U2429,2024-01-02,South,Grocery,5,0
200653,U2365,2024-01-02,East,Grocery,5,0
200654,U2060,2024-01-02,East,TravelCo,184.96,0
200655,U2244,2024-01-02,South,RideShare,80.1,0
200656,U2398,2024-01-02,West,Grocery,5,0
200657,U2164,2024-01-02,South,Electronics,86.32,0
200658,U2204,2024-01-02,West,Electronics,5,0
200659,U2241,2024-01-02,West,OnlineShop,5,0
200660,U2210,2024-01-02,South,RideShare,46.65,0
200661,U2157,2024-01-02,North,Pharmacy,70.63,0
200662,U2181,2024-01-02,East,StoreB,106.0,0
200663,U2281,2024-01-02,East,TravelCo,69.19,0
200664,U2303,2024-01-02,North,StoreA,22.54,0
200665,U2270,2024-01-02,West,OnlineShop,36.83,0
200666,U2256,2024-01-02,North,TravelCo,77.67,0
200667,U2271,2024-01-02,North,OnlineShop,78.18,0
200668,U2368,2024-01-02,East,Electronics,15.58,0
200669,U2438,2024-01-02,North,CafeX,59.32,0
200670,U2084,2024-01-02,South,StoreB,59.18,0
200671,U2302,2024-01-02,North,Electronics,109.08,0
200672,U2246,2024-01-02,South,Pharmacy,25.13,0
200673,U2404,2024-01-02,South,Grocery,21.45,0
200674,U2471,2024-01-02,East,Pharmacy,123.08,0
200675,U2203,2024-01-02,West,TravelCo,5,0
200676,U2399,2024-01-02,North,OnlineShop,102.15,0
200677,U2135,2024-01-02,East,StoreA,128.05,0
200678,U2214,2024-01-02,North,CafeX,14.53,0
200679,U2161,2024-01-02,South,Electronics,113.13,0
200680,U2211,2024-01-02,South,TravelCo,68.84,0
200681,U2335,2024-01-02,North,CafeX,52.94,0
200682,U2323,2024-01-02,West,StoreA,55.47,0
200683,U2221,2024-01-02,East,StoreA,138.94,0
200684,U2243,2024-01-02,North,Grocery,8.18,0
200685,U2304,2024-01-02,South,StoreB,87.65,0
200686,U2087,2024-01-02,East,StoreA,333.63,0
200687,U2191,2024-01-02,East,Grocery,62.2,0
200688,U2457,2024-01-02,East,CafeX,85.27,0
200689,U2075,2024-01-02,East,RideShare,7.71,0
200690,U2471,2024-01-02,West,Electronics,61.93,0
200691,U2272,2024-01-02,West,Electronics,151.16,0
200692,U2366,2024-01-02,South,CafeX,5,0
200693,U2081,2024-01-02,East,StoreA,20.59,0
200694,U2008,2024-01-02,East,Grocery,53.33,0
200695,U2059,2024-01-02,North,CafeX,139.01,0
200696,U2053,2024-01-02,South,Electronics,117.38,0
200697,U2279,2024-01-02,North,RideShare,5,0
200698,U2012,2024-01-02,West,StoreB,65.96,0
200699,U2077,2024-01-02,North,TravelCo,17.36,0
200700,U2209,2024-01-02,South,Electronics,5,0
200701,U2424,2024-01-02,South,Electronics,172.77,0
200702,U2283,2024-01-02,South,OnlineShop,102.27,0
200703,U2213,2024-01-02,North,Grocery,5,0
200704,U2390,2024-01-02,North,StoreB,5,0
200705,U2064,2024-01-02,South,StoreA,147.65,0
200706,U2133,2024-01-02,South,RideShare,11.61,0
200707,U2159,2024-01-02,South,StoreA,59.62,0
200708,U2371,2024-01-02,North,TravelCo,81.89,0
200709,U2406,2024-01-02,South,CafeX,64.93,0
200710,U2386,2024-01-02,North,RideShare,15.41,0
200711,U2418,2024-01-02,East,Pharmacy,105.89,0
200712,U2160,2024-01-02,West,OnlineShop,90.05,0
200713,U2281,2024-01-02,West,TravelCo,52.27,0
200714,U2385,2024-01-02,East,TravelCo,53.44,0
200715,U2481,2024-01-02,North,OnlineShop,124.31,0
200716,U2442,2024-01-02,East,StoreA,127.61,0
200717,U2456,2024-01-02,South,CafeX,117.95,0
200718,U2423,2024-01-02,North,TravelCo,5,0
200719,U2448,2024-01-02,North,Pharmacy,67.95,0
200720,U2113,2024-01-02,East,StoreA,66.12,0
200721,U2278,2024-01-02,East,StoreA,60.01,0
200722,U2322,2024-01-02,South,TravelCo,95.34,0
200723,U2340,2024-01-02,North,TravelCo,108.61,0
200724,U2239,2024-01-02,East,StoreA,5,0
200725,U2421,2024-01-02,East,StoreA,84.28,0
200726,U2453,2024-01-02,East,StoreB,58.91,0
200727,U2160,2024-01-02,West,StoreB,22.03,0
200728,U2346,2024-01-02,North,CafeX,84.55,0
200729,U2071,2024-01-02,South,Electronics,110.99,0
200730,U2474,2024-01-02,West,TravelCo,29.38,0
200731,U2460,2024-01-02,East,StoreA,38.26,0
200732,U2090,2024-01-02,West,Grocery,15.43,0
200733,U2400,2024-01-02,West,RideShare,48.45,0
200734,U2161,2024-01-02,East,Grocery,134.37,0
200735,U2254,2024-01-02,East,RideShare,91.62,0
200736,U2016,2024-01-02,West,StoreB,100.48,0
200737,U2062,2024-01-02,South,Electronics,74.71,0
200738,U2060,2024-01-02,West,TravelCo,86.75,0
200739,U2067,2024-01-02,West,TravelCo,48.24,0
200740,U2296,2024-01-02,East,Grocery,109.26,0
200741,U2401,2024-01-02,North,Grocery,69.85,0
200742,U2267,2024-01-02,East,StoreB,111.66,0
200743,U2014,2024-01-02,East,StoreB,42.94,0
200744,U2288,2024-01-02,South,Pharmacy,54.76,0
200745,U2167,2024-01-02,North,CafeX,121.8,0
200746,U2176,2024-01-02,East,CafeX,206.23,0
200747,U2001,2024-01-02,East,Pharmacy,156.44,0
200748,U2456,2024-01-02,South,Pharmacy,50.09,0
200749,U2237,2024-01-02,West,TravelCo,96.62,0
200750,U2283,2024-01-02,West,Pharmacy,80.03,0
200751,U2138,2024-01-02,East,Pharmacy,28.84,0
200752,U2170,2024-01-02,North,RideShare,5,0
200753,U2250,2024-01-02,East,Grocery,35.76,0
200754,U2262,2024-01-02,West,OnlineShop,100.01,0
200755,U2499,2024-01-02,North,StoreA,85.72,0
200756,U2354,2024-01-02,South,RideShare,9.09,0
200757,U2154,2024-01-02,South,Electronics,67.63,0
200758,U2149,2024-01-02,East,Pharmacy,19.94,0
200759,U2187,2024-01-02,South,Grocery,119.99,0
200760,U2413,2024-01-02,West,StoreA,38.84,0
200761,U2054,2024-01-02,North,StoreA,5,0
200762,U2451,2024-01-02,South,StoreA,23.47,0
200763,U2249,2024-01-02,South,Electronics,166.56,0
200764,U2337,2024-01-02,North,CafeX,1246.98,1
200765,U2128,2024-01-02,East,OnlineShop,83.82,0
200766,U2409,2024-01-02,East,CafeX,5,0
200767,U2143,2024-01-02,East,CafeX,10.91,0
200768,U2350,2024-01-02,North,Electronics,116.39,0
200769,U2086,2024-01-02,West,RideShare,33.33,0
200770,U2485,2024-01-02,North,StoreA,36.34,0
200771,U2283,2024-01-02,East,TravelCo,151.89,0
200772,U2240,2024-01-02,South,Grocery,76.25,0
200773,U2231,2024-01-02,North,Electronics,45.76,0
200774,U2027,2024-01-02,West,CafeX,95.0,0
200775,U2168,2024-01-02,South,OnlineShop,98.28,0
200776,U2339,2024-01-02,North,TravelCo,38.54,0
200777,U2452,2024-01-02,North,StoreB,37.8,0
200778,U2356,2024-01-02,North,Electronics,43.23,0
200779,U2407,2024-01-02,South,Pharmacy,6.5,0
200780,U2361,2024-01-02,North,TravelCo,547.97,0
200781,U2234,2024-01-02,South,Grocery,94.47,0
200782,U2423,2024-01-02,South,CafeX,82.39,0
200783,U2355,2024-01-02,North,Pharmacy,182.13,0
200784,U2443,2024-01-02,North,Grocery,165.0,0
200785,U2371,2024-01-02,North,Electronics,133.36,0
200786,U2101,2024-01-02,South,Electronics,186.07,0
200787,U2478,2024-01-02,South,Pharmacy,7.58,0
200788,U2012,2024-01-02,East,CafeX,91.59,0
200789,U2010,2024-01-02,East,Grocery,34.92,0
200790,U2225,2024-01-02,West,StoreA,5,0
200791,U2401,2024-01-02,South,Grocery,5.02,0
200792,U2005,2024-01-02,East,TravelCo,129.08,0
200793,U2033,2024-01-02,West,StoreB,95.87,0
200794,U2039,2024-01-02,West,Pharmacy,46.32,0
200795,U2344,2024-01-02,East,Pharmacy,71.7,0
200796,U2279,2024-01-02,West,OnlineShop,132.64,0
200797,U2389,2024-01-02,South,OnlineShop,64.08,0
200798,U2487,2024-01-02,North,CafeX,51.66,0
200799,U2267,2024-01-02,West,OnlineShop,136.59,0
200800,U2366,2024-01-02,West,StoreA,85.32,0
200801,U2156,2024-01-02,North,Grocery,52.64,0
200802,U2429,2024-01-02,South,StoreA,5,0
200803,U2035,2024-01-02,South,Pharmacy,100.3,0
200804,U2417,2024-01-02,West,StoreA,73.86,0
200805,U2405,2024-01-02,East,Grocery,47.1,0
200806,U2210,2024-01-02,South,Grocery,45.72,0
200807,U2032,2024-01-02,North,Pharmacy,60.56,0
200808,U2043,2024-01-02,West,CafeX,63.86,0
200809,U2163,2024-01-02,North,Electronics,93.14,0
200810,U2101,2024-01-02,East,StoreA,160.61,0
200811,U2293,2024-01-02,North,CafeX,94.52,0
200812,U2276,2024-01-02,West,RideShare,138.14,0
200813,U2224,2024-01-02,South,StoreB,42.16,0
200814,U2129,2024-01-02,East,CafeX,5,0
200815,U2439,2024-01-02,South,CafeX,81.2,0
200816,U2400,2024-01-02,South,Pharmacy,97.24,0
200817,U2424,2024-01-02,West,OnlineShop,114.9,0
200818,U2278,2024-01-02,South,CafeX,5,0
200819,U2355,2024-01-02,East,Pharmacy,122.87,0
200820,U2368,2024-01-02,East,RideShare,5,0
200821,U2052,2024-01-02,East,OnlineShop,25.7,0
200822,U2468,2024-01-02,North,TravelCo,166.47,0
200823,U2112,2024-01-02,North,CafeX,63.17,0
200824,U2226,2024-01-02,East,TravelCo,135.09,0
200825,U2491,2024-01-02,South,Pharmacy,31.49,0
200826,U2373,2024-01-02,South,StoreB,20.64,0
200827,U2210,2024-01-02,North,StoreB,114.51,0
200828,U2283,2024-01-02,South,StoreB,25.22,0
200829,U2077,2024-01-02,North,Pharmacy,86.97,0
200830,U2053,2024-01-02,West,CafeX,61.7,0
200831,U2259,2024-01-02,North,StoreA,38.02,0
200832,U2229,2024-01-02,East,OnlineShop,164.95,0
200833,U2118,2024-01-02,West,Electronics,5,0
200834,U2030,2024-01-02,South,RideShare,84.22,0
200835,U2424,2024-01-02,South,RideShare,49.35,0
200836,U2144,2024-01-02,West,TravelCo,72.9,0
200837,U2019,2024-01-02,South,Pharmacy,75.92,0
200838,U2245,2024-01-02,West,CafeX,110.65,0
200839,U2341,2024-01-02,South,CafeX,41.44,0
200840,U2244,2024-01-02,South,StoreB,62.22,0
200841,U2062,2024-01-02,South,RideShare,48.24,0
200842,U2427,2024-01-02,North,StoreA,71.89,0
200843,U2126,2024-01-02,South,StoreA,77.43,0
200844,U2452,2024-01-02,South,Pharmacy,138.47,0
200845,U2391,2024-01-02,South,CafeX,31.63,0
200846,U2111,2024-01-02,North,RideShare,114.05,0
200847,U2191,2024-01-02,East,StoreA,84.36,0
200848,U2281,2024-01-02,South,CafeX,61.52,0
200849,U2494,2024-01-02,South,CafeX,124.53,0
200850,U2295,2024-01-02,North,RideShare,129.6,0
200851,U2452,2024-01-02,South,Electronics,45.33,0
200852,U2485,2024-01-02,South,CafeX,109.7,0
200853,U2112,2024-01-02,North,TravelCo,95.84,0
200854,U2274,2024-01-02,South,TravelCo,106.68,0
200855,U2107,2024-01-02,South,OnlineShop,131.42,0
200856,U2087,2024-01-02,North,StoreB,98.01,0
200857,U2243,2024-01-02,South,StoreA,128.96,0
200858,U2438,2024-01-02,North,CafeX,33.89,0
200859,U2416,2024-01-02,North,RideShare,107.05,0
200860,U2245,2024-01-02,West,OnlineShop,103.89,0
200861,U2006,2024-01-02,South,Grocery,9.33,0
200862,U2477,2024-01-02,North,CafeX,59.43,0
200863,U2376,2024-01-02,West,Pharmacy,93.89,0
200864,U2228,2024-01-02,North,OnlineShop,105.26,0
200865,U2046,2024-01-02,East,Grocery,62.22,0
200866,U2220,2024-01-02,North,CafeX,32.34,0
200867,U2448,2024-01-02,East,Grocery,116.46,0
200868,U2489,2024-01-02,West,Electronics,50.17,0
200869,U2174,2024-01-02,North,StoreB,39.13,0
200870,U2097,2024-01-02,North,Electronics,58.82,0
200871,U2363,2024-01-02,South,CafeX,74.71,0
200872,U2239,2024-01-02,South,RideShare,88.61,0
200873,U2491,2024-01-02,West,OnlineShop,128.97,0
200874,U2156,2024-01-02,West,OnlineShop,63.17,0
200875,U2416,2024-01-02,South,Pharmacy,37.76,0
200876,U2490,2024-01-02,East,Pharmacy,94.42,0
200877,U2132,2024-01-02,West,Grocery,19.59,0
200878,U2250,2024-01-02,South,Pharmacy,28.66,0
200879,U2059,2024-01-02,West,Electronics,5,0
200880,U2401,2024-01-02,East,RideShare,50.41,0
200881,U2450,2024-01-02,North,OnlineShop,86.36,0
200882,U2146,2024-01-02,South,RideShare,106.94,0
200883,U2251,2024-01-02,East,TravelCo,80.34,0
200884,U2228,2024-01-02,South,TravelCo,28.42,0
200885,U2022,2024-01-02,West,Electronics,38.79,0
200886,U2298,2024-01-02,East,Electronics,25.55,0
200887,U2086,2024-01-02,South,Grocery,5,0
200888,U2021,2024-01-02,East,TravelCo,68.39,0
200889,U2476,2024-01-02,West,Grocery,107.23,0
200890,U2326,2024-01-02,North,RideShare,132.44,0
200891,U2188,2024-01-02,South,CafeX,13.55,0
200892,U2025,2024-01-02,West,TravelCo,5,0
200893,U2165,2024-01-02,West,Pharmacy,75.35,0
200894,U2070,2024-01-02,North,CafeX,92.97,0
200895,U2196,2024-01-02,East,StoreA,47.05,0
200896,U2118,2024-01-02,North,Pharmacy,44.56,0
200897,U2164,2024-01-02,West,CafeX,356.22,0
200898,U2397,2024-01-02,South,Electronics,79.66,0
200899,U2142,2024-01-02,East,Grocery,51.62,0
200900,U2247,2024-01-02,West,Electronics,5,0
200901,U2065,2024-01-02,West,Pharmacy,70.37,0
200902,U2105,2024-01-02,North,CafeX,33.13,0
200903,U2172,2024-01-02,North,OnlineShop,76.39,0
200904,U2448,2024-01-02,East,TravelCo,70.43,0
200905,U2200,2024-01-02,South,OnlineShop,87.46,0
200906,U2249,2024-01-02,West,RideShare,90.49,0
200907,U2229,2024-01-02,South,Pharmacy,5,0
200908,U2438,2024-01-02,North,Pharmacy,28.83,0
200909,U2013,2024-01-02,North,RideShare,119.3,0
200910,U2166,2024-01-02,North,StoreB,66.81,0
200911,U2240,2024-01-02,West,RideShare,48.99,0
200912,U2287,2024-01-02,North,RideShare,5,0
200913,U2037,2024-01-02,South,Pharmacy,5,0
200914,U2350,2024-01-02,North,Electronics,28.86,0
200915,U2178,2024-01-02,North,RideShare,118.51,0
200916,U2197,2024-01-02,East,Grocery,62.08,0
200917,U2320,2024-01-02,South,Electronics,36.79,0
200918,U2281,2024-01-02,East,Pharmacy,17.27,0
200919,U2370,2024-01-02,North,Grocery,99.61,0
200920,U2204,2024-01-02,West,Pharmacy,83.84,0
200921,U2115,2024-01-02,North,TravelCo,5,0
200922,U2039,2024-01-02,South,Pharmacy,51.95,0
200923,U2447,2024-01-02,East,TravelCo,21.12,0
200924,U2160,2024-01-02,West,OnlineShop,5,0
200925,U2251,2024-01-02,West,Pharmacy,498.88,1
200926,U2368,2024-01-02,East,RideShare,118.86,0
200927,U2082,2024-01-02,West,OnlineShop,164.47,0
200928,U2486,2024-01-02,West,Electronics,62.14,0
200929,U2044,2024-01-02,East,Grocery,101.04,0
200930,U2302,2024-01-02,West,Pharmacy,73.63,0
200931,U2253,2024-01-02,East,Grocery,137.22,0
200932,U2487,2024-01-02,South,StoreA,11.5,0
200933,U2491,2024-01-02,East,OnlineShop,1991.16,0
200934,U2048,2024-01-02,West,StoreA,84.68,0
200935,U2472,2024-01-02,North,OnlineShop,37.52,0
200936,U2419,2024-01-02,South,Electronics,17.88,0
200937,U2296,2024-01-02,West,RideShare,125.41,0
200938,U2275,2024-01-02,South,StoreB,86.28,0
200939,U2284,2024-01-02,West,StoreB,145.92,0
200940,U2152,2024-01-02,East,StoreB,5,0
200941,U2165,2024-01-02,East,Pharmacy,79.04,0
200942,U2483,2024-01-02,West,StoreA,5,0
200943,U2481,2024-01-02,South,TravelCo,102.58,0
200944,U2404,2024-01-02,North,Grocery,71.97,0
200945,U2038,2024-01-02,North,Electronics,66.09,0
200946,U2306,2024-01-02,West,OnlineShop,117.91,0
200947,U2212,2024-01-02,South,Grocery,66.34,0
200948,U2116,2024-01-02,East,CafeX,76.6,0
200949,U2225,2024-01-02,East,OnlineShop,140.86,0
200950,U2249,2024-01-02,South,Electronics,5,0
200951,U2267,2024-01-02,North,OnlineShop,15.43,0
200952,U2462,2024-01-02,South,StoreA,13.06,0
200953,U2120,2024-01-02,North,Electronics,148.49,0
200954,U2090,2024-01-02,South,CafeX,148.36,0
200955,U2327,2024-01-02,East,Pharmacy,84.14,0
200956,U2185,2024-01-02,East,CafeX,133.54,0
